Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.PPP.00024,COLLA DI PESCE FOGLI,KG,GR,1000.0,32.0,0.5,16.0,16.0
,,PESCESUR - ,,,,,,,,282.1857,282.1857
,,,FOO.PES.00004,POLPO T5 MAROCCO GELO,KG,GR,1000.0,13.1174,3.9,53.4102,53.4102
,,,FOO.PES.00005,SEPPIA PULITA 1/2 GELO,KG,GR,1000.0,9.2578,3.5,29.7561,29.7561
,,,FOO.PES.00016,SALMONE AFFUMICATO GELO,KG,GR,1000.0,33.5247,2,58.6194,58.6194
,,,FOO.PES.00020,PESCE SPADA,KG,GR,1000.0,12.0,3.3,39.6,39.6
,,,FOO.PES.00021,GAMBERI DECAPITATI 26/30,KG,GR,1000.0,9.4,8,75.2,75.2
,,,FOO.PES.00022,MAZZANCOLLE 40/50 KG 2,KG,GR,1000.0,6.6,4,25.6,25.6
,,RISO - ,,,,,,,,51.0,51.0
,,,FOO.RIS.00003,RISO VENERE,KG,GR,1000.0,8.0,2,16.0,16.0
,,,FOO.RIS.0003,RISO CARNAROLI CASCINA SAN MAGLIOLO,KG,GR,1000.0,5.0,7,35.0,35.0
,,SALUMI - ,,,,,,,,138.2551,138.2551
,,,FOO.SAL.00007,PROSCIUTTO CRUDO DOLCE CUORE,KG,GR,1000.0,9.7825,3,41.6506,41.6506
,,,FOO.SAL.00009,BRESAOLA,KG,GR,1000.0,27.1163,1.5,40.6745,40.6745
,,,FOO.SAL.00011,GUANCIALE,KG,GR,1000.0,12.3,2,24.6,24.6
,,,FOO.SAL.00012,SPECK,KG,GR,1000.0,11.1893,2.8,31.33,31.33
,,SCATOLAM - ,,,,,,,,11.0271,11.0271
,,,FOO.SCA.00002,MAIS IN SCATOLA 326GRX24PZ,PZ,PZ,1.0,1.1372,4,5.8598,5.8598
,,,FOO.SCA.00015,"PELATI 2,5KG",PZ,PZ,1.0,1.5428,3,5.1673,5.1673
,,SEMILDOL - ,,,,,,,,757.9692,757.9692
,,,FOO.SDO.00004,TORTA ARTIGIANALE CAPRESE 1KG,PZ,PZ,1.0,15.0618,2,30.1692,30.1692
,,,FOO.SDO.00060,BABBA',KG,GR,1000.0,8.4,2,16.8,16.8
,,,FOO.SDO.00061,DOLCI MIGNON DELIZIE A LIMONE 40GR,PZ,PZ,1.0,0.75,100,75.0,75.0
,,,FOO.SDO.00062,DOLCI MIGNON CHEESECAKE FRUT. BOSCO 40GR,PZ,PZ,1.0,0.75,100,75.0,75.0
,,,FOO.SDO.00063,DOLCI MIGNON CANNOLI 40GR,PZ,PZ,1.0,0.75,100,75.0,75.0
,,,FOO.SDO.00064,DOLCI MIGNON RICOTTA E PERA 40GR,PZ,PZ,1.0,0.75,100,75.0,75.0
,,,FOO.SDO.00065,DOLCI MIGNON CROSTATINA CON FRAGOLE 40GR,PZ,PZ,1.0,0.75,100,75.0,75.0
,,,FOO.SDO.00066,DOLCI MIGNON PROFITTEROL 40GR,PZ,PZ,1.0,0.75,100,75.0,75.0
,,,FOO.SDO.00067,DOLCE MELENZANE AL CIOCCOLATO 130GR,PZ,PZ,1.0,2.9,90,261.0,261.0
,,SEMILSAL - ,,,,,,,,244.5742,244.5742
,,,FOO.SSA.00003,"RUSTICI PARTY MIX 20GR 2,5X2CF",KG,GR,1000.0,9.18,5,45.9,45.9
,,,FOO.SSA.00004,PANINO MIGNON NAPOLI 30GR 4KG,KG,KG,1.0,7.475,4,29.9,29.9
,,,FOO.SSA.00009,PIZZA MARGHERITA MINI 25GRX2 KG,KG,GR,1000.0,9.95,2,19.9,19.9
,,,FOO.SSA.00010,FRITTO MISTO 6KG,KG,KG,1.0,7.179,6,43.0742,43.0742
,,,FOO.SSA.00018,FOCACCIA TRANCIO 180GR 10CFX3PZ,CF,CF,1.0,5.0,13,65.0,65.0
,,,FOO.SSA.00024,PURE' DI PATATE PFANNI,KG,GR,1000.0,4.375,4,17.5,17.5
,,,FOO.SSA.00025,PANINO MINI BUN 50 PZ,PZ,PZ,1.0,0.466,50,23.3,23.3
,,UOVA - ,,,,,,,,5.3035,5.3035
,,,FOO.UOV.00001,UOVA FRESCHE L CAT. A X 180PZ,PZ,PZ,1.0,0.185,30,5.3035,5.3035
,,VERDURA - ,,,,,,,,5.5945,5.5945
,,,FOO.VER.00001,CIPOLLA,KG,KG,1.0,1.5472,2,3.0945,3.0945
,,,FOO.VER.00003,CIPOLLA ROSSA DI TROPEA,KG,KG,1.0,2.5,1,2.5,2.5
,PULIZIA - ,,,,,,,,,23.1155,23.1155
,,DETERGEN - ,,,,,,,,3.5294,3.5294
,,,PUL.DET.00031,DETERGENTE PIATTI VIC LEMON 5KGX4PZ,PZ,PZ,1.0,4.5989,1,3.5294,3.5294
,,STRPULIZ - ,,,,,,,,19.5861,19.5861
