Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.MON.00009,ZUCCHERO DI CANNA BUSTINE 10KG,KG,KG,1.0,2.9253,7,15.9992,15.9992
,,,FOO.MON.00010,NUTELLA MONO 15GRX120PZ,PZ,PZ,1.0,0.1801,638,116.435,116.435
,,,FOO.MON.00012,ZUCCHERO SEMOLATO ERIDIANA 1KG,KG,KG,1.0,1.2315,2,2.4629,2.4629
,,OLIO - ,,,,,,,,123.94,123.94
,,,FOO.OLI.00002,OLIO DI GIRASOLI 5LT,LT,LT,1.0,1.4664,30,31.54,31.54
,,,FOO.OLI.00003,OLIO D'OLIVA EXTRA VERGINE LT.5,LT,LT,1.0,9.8347,10,92.4,92.4
,,ORTAGGI - ,,,,,,,,270.3,270.3
,,,FOO.ORT.00002,POMODORO CUORE DI BUE,KG,KG,1.0,3.0293,90.1,270.3,270.3
,,PANE - ,,,,,,,,330.1027,330.1027
,,,FOO.PAN.00001,PANE BIANCO IN CASSETTA GR.400,CF,CF,1.0,1.1831,49,57.82,57.82
,,,FOO.PAN.00002,PANE INTEGRALE IN CASSETTA  GR 400,CF,CF,1.0,1.18,46,54.6435,54.6435
,,,FOO.PAN.00003,PANE CIABATTA,KG,KG,1.0,3.0,65.15,211.6592,211.6592
,,,FOO.PAN.00004,PAN BAULETTO GF MULINO BIANCO,PZ,PZ,1.0,2.99,2,5.98,5.98
,,PASTICCE - ,,,,,,,,142.7004,142.7004
,,,FOO.PPP.00002,FARINA PER DOLCI 1KG,KG,KG,1.0,1.7102,8,13.6269,13.6269
,,,FOO.PPP.00003,STACCANTE ALIMENTARE SPRAY PER FORNO,PZ,PZ,1.0,4.5367,-1,-4.5367,-4.5367
,,,FOO.PPP.00009,ALBUME D'UOVO 1LT,LT,LT,1.0,3.35,1,4.24,4.24
,,,FOO.PPP.00010,"BURRO PER DOLCI 2,5KG",KG,KG,1.0,6.669,4,26.676,26.676
,,,FOO.PPP.00012,LIEVITO PER DOLCI 1KG,KG,KG,1.0,11.2652,0.8,9.0122,9.0122
,,,FOO.PPP.00013,CIOCCOLATO FONDENTE,KG,KG,1.0,11.4188,1.96,26.1415,26.1415
,,,FOO.PPP.00014,CACAO,KG,KG,1.0,12.0,2,31.6134,31.6134
,,,FOO.PPP.00016,MARMELLATA ALBICOCCA,KG,KG,1.0,5.9879,6,35.9271,35.9271
,,SALUMI - ,,,,,,,,1311.3029,1311.3029
,,,FOO.SAL.00001,MORTADELLA IGP,KG,KG,1.0,6.7412,14.476,94.9986,94.9986
,,,FOO.SAL.00003,SALAME MILANO FIORUCCI,KG,KG,1.0,11.6723,8.148,93.1622,93.1622
,,,FOO.SAL.00004,PETTO DI TACCHINO FERRARINI,KG,KG,1.0,13.9696,30.54,430.7947,430.7947
,,,FOO.SAL.00005,PANCETTA / BACON,KG,KG,1.0,10.8796,38.212,421.6607,421.6607
,,,FOO.SAL.00006,PROSCIUTTO COTTO FERRARINI,KG,KG,1.0,7.7524,33.218,270.6867,270.6867
,,SCATOLAM - ,,,,,,,,430.0699,430.0699
,,,FOO.SCA.00001,FAGIOLI HEINZ 415GRX24PZ,PZ,PZ,1.0,2.9195,159,430.0699,430.0699
,,SEMILDOL - ,,,,,,,,4022.2036,4022.2036
,,,FOO.SDO.00004,TORTA ARTIGIANALE CAPRESE 1KG,PZ,PZ,1.0,15.0618,8,101.7143,101.7143
,,,FOO.SDO.00005,TORTA ARTIGIANALE CROSTATA 1KG,PZ,PZ,1.0,14.9028,9,95.625,95.625
,,,FOO.SDO.00006,TORTA ARTIGIANALE ALLE CAROTE 1 KG,PZ,PZ,1.0,14.8271,7,69.6769,69.6769
,,,FOO.SDO.00007,PLUMCAKE ARTIGIANALE CACAO 800GR,PZ,PZ,1.0,10.9522,7,69.8462,69.8462
,,,FOO.SDO.00008,PASTIERA NAPOLETANA 100GRX24PZ,PZ,PZ,1.0,1.1042,254,280.4583,280.4583
,,,FOO.SDO.00009,SFOGLIATELLE FROLLE 27GRX7KG,KG,KG,1.0,6.7571,23.8,160.8196,160.8196
,,,FOO.SDO.00010,SFOGLIATELLE RICCE 27GRX7KG,KG,KG,1.0,6.7571,24,162.1713,162.1713
,,,FOO.SDO.00011,SACCOTTINO AL CIOCCOLATO 30GRX150PZ,PZ,PZ,1.0,0.3513,656,230.4621,230.4621
,,,FOO.SDO.00012,GIRELLA CREMA E UVETTA 30GRX150PZ,PZ,PZ,1.0,0.3513,606,212.8955,212.8955
,,,FOO.SDO.00013,CORNETTO VUOTO 30GRX150PZ,PZ,PZ,1.0,0.3513,1294,454.6016,454.6016
,,,FOO.SDO.00014,"CIAMBELLA MINI 25GRX2,5KG",KG,KG,1.0,15.04,13.63,204.9952,204.9952
,,,FOO.SDO.00015,"KRAPFEN AL CIOCCOLATO 20GRX2,5KG",KG,KG,1.0,16.24,16.32,265.0368,265.0368
,,,FOO.SDO.00016,MUFFIN MINI MELA CANNELLA 25GRX70PZ,PZ,PZ,1.0,0.4629,221,102.2961,102.2961
,,,FOO.SDO.00017,MUFFIN MINI CACAO 27GRX70PZ,PZ,PZ,1.0,0.4629,265,122.6616,122.6616
,,,FOO.SDO.00018,TRECCIA MINI NOCI PECAN 50GRX80PZ,PZ,PZ,1.0,0.5021,340,166.8006,166.8006
,,,FOO.SDO.00019,CORNETTO PRINCIPINO CIOCCOLATO 35GRX85PZ,PZ,PZ,1.0,0.3271,686,224.3568,224.3568
,,,FOO.SDO.00020,CORNETTO PRINCIPINO CREMA 35GRX85PZ,PZ,PZ,1.0,0.3271,784,256.4306,256.4306
,,,FOO.SDO.00021,CORNETTO PRINCIPINO MARMELLATA 35GRX85PZ,PZ,PZ,1.0,0.3271,828,270.824,270.824
,,,FOO.SDO.00022,CORNETTO VEG PRINCIPINO CEREAL 35GRX100P,PZ,PZ,1.0,0.345,87,30.015,30.015
,,,FOO.SDO.00023,CORNETTO GF CACAO NOCCIOLE 100GRX12PZ,PZ,PZ,1.0,2.8662,11,31.524,31.524
,,,FOO.SDO.00024,CORNETTO GF ALBICOCCA 100GRX12PZ,PZ,PZ,1.0,2.9,12,34.8,34.8
,,,FOO.SDO.00028,PLUMCAKE ARTIGIANALE AL LIMONE 800 GR,PZ,PZ,1.0,11.6737,9,92.3965,92.3965
,,,FOO.SDO.00029,TORTA  ARTIGIANALE ALLE MELE 1 KG,PZ,PZ,1.0,15.0679,10,110.9615,110.9615
,,,FOO.SDO.00032,CONFETTURA FRAGOLA 900GRX6PZ,PZ,PZ,1.0,6.0311,2,9.5563,9.5563
,,,FOO.SDO.00033,CONFETTURA ALBICOCCA 900GRX6PZ,PZ,PZ,1.0,6.95,1,6.95,6.95
,,,FOO.SDO.00035,MIELE 900GRX6PZ,PZ,PZ,1.0,10.0,3,30.0,30.0
,,,FOO.SDO.00036,SCIROPPO D'ACERO 900GRX6PZ,PZ,PZ,1.0,7.5,4,30.0,30.0
,,,FOO.SDO.00037,CONFETTURA FRUTTI DI BOSCO 900GRX6PZ,PZ,PZ,1.0,6.4808,2,10.6598,10.6598
,,,FOO.SDO.00043,COPPETTA X MARMELLATA CIALDA 500PZ,PZ,PZ,1.0,0.0476,300,14.28,14.28
,,,FOO.SDO.00044,BURRO DI ARACHIDI 800GRX6PZ,PZ,PZ,1.0,16.2484,2,31.888,31.888
,,,FOO.SDO.00047,PANCAKE PREPARATO MACCHINA GR 730,PZ,PZ,1.0,12.5,11,137.5,137.5
,,SEMILSAL - ,,,,,,,,578.1795,578.1795
,,,FOO.SSA.00011,"PANINI ALPE ADRIA MIX 3,5GRX2,7KG",KG,KG,1.0,9.5185,43.97,418.5292,418.5292
,,,FOO.SSA.00013,"PATATE SURGELATE A CUBETTI 2,5KGX4PZ",KG,GR,1000.0,3.117,63,159.6503,159.6503
,,SPEZIECO - ,,,,,,,,97.246,97.246
,,,FOO.MON.00003,KETCHUP BUSTINE,CF,CF,1.0,10.383,2,11.8889,11.8889
,,,FOO.MON.00004,PEPE BUSTINE,CF,CF,1.0,10.27,2,20.54,20.54
,,,FOO.SPE.00001,ACETO DI VINO BIANCO,LT,LT,1.0,0.8144,8.5,4.0279,4.0279
,,,FOO.SPE.00006,SALE BUSTINE,CF,CF,1.0,10.5171,1,11.0567,11.0567
,,,FOO.SPE.00008,OLIO EXTRA VERGINE BUSTINE,CF,CF,1.0,16.4537,3,45.2925,45.2925
,,,FOO.SPE.00021,ODORI MISTI,KG,KG,1.0,10.0,0.74,4.44,4.44
,,UOVA - ,,,,,,,,924.9776,924.9776
,,,FOO.UOV.00001,UOVA FRESCHE L CAT. A X 180PZ,PZ,PZ,1.0,0.185,5233,924.9776,924.9776
,,YOGURT - ,,,,,,,,167.5542,167.5542
,,,FOO.YOG.00002,YOGURT BIANCO KG.5,PZ,PZ,1.0,10.47,16,167.5542,167.5542
,PULIZIA - ,,,,,,,,,191.3987,191.3987
,,DETERGEN - ,,,,,,,,177.0188,177.0188
