Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.ORT.00002,POMODORO CUORE DI BUE,KG,KG,1.0,3.0293,179.7,496.4824,496.4824
,,,FOO.ORT.00010,MISTICANZA,PZ,PZ,1.0,1.211,103,123.7324,123.7324
,,,FOO.ORT.00016,POMODORI SORRENTO,KG,GR,1000.0,1.6366,23,53.1852,53.1852
,,,FOO.ORT.00018,CETRIOLI,KG,GR,1000.0,1.6287,4,5.9906,5.9906
,,PANE - ,,,,,,,,399.4431,399.4431
,,,FOO.PAN.00001,PANE BIANCO IN CASSETTA GR.400,CF,CF,1.0,1.1831,76,90.2313,90.2313
,,,FOO.PAN.00002,PANE INTEGRALE IN CASSETTA  GR 400,CF,CF,1.0,1.18,66,77.8818,77.8818
,,,FOO.PAN.00003,PANE CIABATTA,KG,KG,1.0,3.0,77.11,231.33,231.33
,,PASTICCE - ,,,,,,,,91.2532,91.2532
,,,FOO.PPP.00003,STACCANTE ALIMENTARE SPRAY PER FORNO,PZ,PZ,1.0,4.5367,1,4.5367,4.5367
,,,FOO.PPP.00013,CIOCCOLATO FONDENTE,KG,KG,1.0,11.4188,0.8,9.135,9.135
,,,FOO.PPP.00015,ZUCCHERO A VELO 5KG,KG,KG,1.0,1.642,1,1.642,1.642
,,,FOO.PPP.00016,MARMELLATA ALBICOCCA,KG,KG,1.0,5.9879,5,29.9395,29.9395
,,,FOO.PPP.00017,GRANELLA DI NOCCIOLE 1KG,KG,KG,1.0,23.0,1,23.0,23.0
,,,FOO.PPP.00018,NOCCIOLE TOSTATE 1KG,KG,KG,1.0,23.0,1,23.0,23.0
,,SALUMI - ,,,,,,,,1895.1867,1895.1867
,,,FOO.SAL.00001,MORTADELLA IGP,KG,KG,1.0,6.7412,12.4,83.2883,83.2883
,,,FOO.SAL.00003,SALAME MILANO FIORUCCI,KG,KG,1.0,11.6723,19.448,227.0025,227.0025
,,,FOO.SAL.00004,PETTO DI TACCHINO FERRARINI,KG,KG,1.0,13.9696,36.9,539.0695,539.0695
,,,FOO.SAL.00005,PANCETTA / BACON,KG,KG,1.0,10.8796,59.4,655.052,655.052
,,,FOO.SAL.00006,PROSCIUTTO COTTO FERRARINI,KG,KG,1.0,7.7524,50.31,390.7744,390.7744
,,SCATOLAM - ,,,,,,,,402.7405,402.7405
,,,FOO.SCA.00001,FAGIOLI HEINZ 415GRX24PZ,PZ,PZ,1.0,2.9195,138,402.7405,402.7405
,,SEMILDOL - ,,,,,,,,6398.5056,6398.5056
,,,FOO.SDO.00004,TORTA ARTIGIANALE CAPRESE 1KG,PZ,PZ,1.0,15.0618,29,437.4528,437.4528
,,,FOO.SDO.00005,TORTA ARTIGIANALE CROSTATA 1KG,PZ,PZ,1.0,14.9028,13,193.2939,193.2939
,,,FOO.SDO.00006,TORTA ARTIGIANALE ALLE CAROTE 1 KG,PZ,PZ,1.0,14.8271,17,252.0612,252.0612
,,,FOO.SDO.00007,PLUMCAKE ARTIGIANALE CACAO 800GR,PZ,PZ,1.0,10.9522,12,128.2838,128.2838
,,,FOO.SDO.00008,PASTIERA NAPOLETANA 100GRX24PZ,PZ,PZ,1.0,1.1042,224,247.3351,247.3351
,,,FOO.SDO.00009,SFOGLIATELLE FROLLE 27GRX7KG,KG,KG,1.0,6.7571,30.6,206.768,206.768
,,,FOO.SDO.00010,SFOGLIATELLE RICCE 27GRX7KG,KG,KG,1.0,6.7571,45.64,308.3954,308.3954
,,,FOO.SDO.00011,SACCOTTINO AL CIOCCOLATO 30GRX150PZ,PZ,PZ,1.0,0.3513,1033,362.8992,362.8992
,,,FOO.SDO.00012,GIRELLA CREMA E UVETTA 30GRX150PZ,PZ,PZ,1.0,0.3513,842,295.8007,295.8007
,,,FOO.SDO.00013,CORNETTO VUOTO 30GRX150PZ,PZ,PZ,1.0,0.3513,1291,453.532,453.532
,,,FOO.SDO.00014,"CIAMBELLA MINI 25GRX2,5KG",KG,KG,1.0,15.04,23.73,356.8992,356.8992
,,,FOO.SDO.00015,"KRAPFEN AL CIOCCOLATO 20GRX2,5KG",KG,KG,1.0,16.24,22.5,365.4,365.4
,,,FOO.SDO.00016,MUFFIN MINI MELA CANNELLA 25GRX70PZ,PZ,PZ,1.0,0.4629,284,131.4595,131.4595
,,,FOO.SDO.00017,MUFFIN MINI CACAO 27GRX70PZ,PZ,PZ,1.0,0.4629,356,164.7898,164.7898
,,,FOO.SDO.00018,TRECCIA MINI NOCI PECAN 50GRX80PZ,PZ,PZ,1.0,0.5021,469,235.3875,235.3875
,,,FOO.SDO.00019,CORNETTO PRINCIPINO CIOCCOLATO 35GRX85PZ,PZ,PZ,1.0,0.3271,821,268.541,268.541
,,,FOO.SDO.00020,CORNETTO PRINCIPINO CREMA 35GRX85PZ,PZ,PZ,1.0,0.3271,810,264.9405,264.9405
