Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.MON.00010,NUTELLA MONO 15GRX120PZ,PZ,PZ,1.0,0.1801,442,80.665,80.665
,,,FOO.MON.00012,ZUCCHERO SEMOLATO ERIDIANA 1KG,KG,KG,1.0,1.2315,17,20.9266,20.9266
,,OLIO - ,,,,,,,,28.29,28.29
,,,FOO.OLI.00002,OLIO DI GIRASOLI 5LT,LT,LT,1.0,1.4664,15,5.19,5.19
,,,FOO.OLI.00003,OLIO D'OLIVA EXTRA VERGINE LT.5,LT,LT,1.0,9.8347,2.5,23.1,23.1
,,ORTAGGI - ,,,,,,,,145.461,145.461
,,,FOO.ORT.00002,POMODORO CUORE DI BUE,KG,KG,1.0,3.0293,48.487,145.461,145.461
,,PANE - ,,,,,,,,214.7,214.7
,,,FOO.PAN.00001,PANE BIANCO IN CASSETTA GR.400,CF,CF,1.0,1.1831,40,47.2,47.2
,,,FOO.PAN.00002,PANE INTEGRALE IN CASSETTA  GR 400,CF,CF,1.0,1.18,34,41.31,41.31
,,,FOO.PAN.00003,PANE CIABATTA,KG,KG,1.0,3.0,35.2,123.2,123.2
,,,FOO.PAN.00004,PAN BAULETTO GF MULINO BIANCO,PZ,PZ,1.0,2.99,1,2.99,2.99
,,PASTICCE - ,,,,,,,,52.1298,52.1298
,,,FOO.PPP.00001,ESTRATTO DI VANIGLIA LIQUIDO,PZ,PZ,1.0,0.648,5,3.24,3.24
,,,FOO.PPP.00002,FARINA PER DOLCI 1KG,KG,KG,1.0,1.7102,7,12.012,12.012
,,,FOO.PPP.00003,STACCANTE ALIMENTARE SPRAY PER FORNO,PZ,PZ,1.0,4.5367,2,9.0733,9.0733
,,,FOO.PPP.00009,ALBUME D'UOVO 1LT,LT,LT,1.0,3.35,2,8.48,8.48
,,,FOO.PPP.00010,"BURRO PER DOLCI 2,5KG",KG,KG,1.0,6.669,1,6.669,6.669
,,,FOO.PPP.00013,CIOCCOLATO FONDENTE,KG,KG,1.0,11.4188,0.5,6.6688,6.6688
,,,FOO.PPP.00016,MARMELLATA ALBICOCCA,KG,KG,1.0,5.9879,1,5.9867,5.9867
,,SALUMI - ,,,,,,,,676.0298,676.0298
,,,FOO.SAL.00001,MORTADELLA IGP,KG,KG,1.0,6.7412,3,19.4399,19.4399
