Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.SDO.00001,CORNETTO CEREALI E F. DI BOSCO 75GRX50PZ,PZ,PZ,1.0,0.612,6,3.672,3.672
,,,FOO.SDO.00002,CORNETTO GLASSATO CREMA 90GRX50PZ,PZ,PZ,1.0,0.618,14,8.652,8.652
,,,FOO.SDO.00003,CORNETTO GLASSATO CIOCCOLATO 90GRX50PZ,PZ,PZ,1.0,0.666,58,38.628,38.628
,,,FOO.SDO.00004,TORTA ARTIGIANALE CAPRESE 1KG,PZ,PZ,1.0,15.0618,3,45.1854,45.1854
,,,FOO.SDO.00005,TORTA ARTIGIANALE CROSTATA 1KG,PZ,PZ,1.0,14.9028,5,74.514,74.514
,,,FOO.SDO.00006,TORTA ARTIGIANALE ALLE CAROTE 1 KG,PZ,PZ,1.0,14.8271,12,177.9252,177.9252
,,,FOO.SDO.00007,PLUMCAKE ARTIGIANALE CACAO 800GR,PZ,PZ,1.0,10.9522,2,21.9044,21.9044
,,,FOO.SDO.00008,PASTIERA NAPOLETANA 100GRX24PZ,PZ,PZ,1.0,1.1042,18,19.8756,19.8756
,,,FOO.SDO.00015,"KRAPFEN AL CIOCCOLATO 20GRX2,5KG",KG,KG,1.0,16.24,1,16.24,16.24
,,,FOO.SDO.00018,TRECCIA MINI NOCI PECAN 50GRX80PZ,PZ,PZ,1.0,0.5021,29,14.5609,14.5609
,,,FOO.SDO.00021,CORNETTO PRINCIPINO MARMELLATA 35GRX85PZ,PZ,PZ,1.0,0.3271,50,16.355,16.355
,,,FOO.SDO.00028,PLUMCAKE ARTIGIANALE AL LIMONE 800 GR,PZ,PZ,1.0,11.6737,3,35.0211,35.0211
,,,FOO.SDO.00029,TORTA  ARTIGIANALE ALLE MELE 1 KG,PZ,PZ,1.0,15.0679,5,75.3395,75.3395
,,,FOO.SDO.00049,CONCHIGLIA PANNA LATTE GR 90 X PZ 60,PZ,PZ,1.0,0.6417,6,3.8502,3.8502
,,,FOO.SDO.00050,CORNETTO GLASSATO MARMELLATA GR 90XPZ50,PZ,PZ,1.0,0.618,4,2.472,2.472
,,SEMILSAL - ,,,,,,,,2.114,2.114
,,,FOO.SSA.00012,PATATE SURGELATE LA RISSOLEE GR.700,PZ,PZ,1.0,2.114,1,2.114,2.114
,,UOVA - ,,,,,,,,25.8983,25.8983
,,,FOO.UOV.00001,UOVA FRESCHE L CAT. A X 180PZ,PZ,PZ,1.0,0.185,140,25.8983,25.8983
,,YOGURT - ,,,,,,,,24.75,24.75
,,,FOO.YOG.0003,YOGURT BIANCO 250 GR,PZ,PZ,1.0,1.65,15,24.75,24.75
,VARIE - ,,,,,,,,,6.27,6.27
,,MONOUSO - ,,,,,,,,6.27,6.27
,,,VAR.MON.00043,COPERCHI PER INSALATIERA 1200ML,PZ,PZ,1.0,0.11,57,6.27,6.27
,,,,,,,,,TOTALE,1374.9154,1374.9154
