Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.FRU.00002,ARANCE,KG,GR,1000.0,2.3627,2.5,3.9251,3.9251
,,,FOO.FRU.00003,LIMONI,KG,GR,1000.0,2.7427,5.5,8.8864,8.8864
,,,FOO.FRU.00004,LIME,KG,GR,1000.0,5.1834,4.5,25.0364,25.0364
,,FRUTTSEC - ,,,,,,,,52.05,52.05
,,,FOO.FRS.00004,LIME DISIDRATATO 100GR,PZ,PZ,1.0,19.8,1,19.8,19.8
,,,FOO.FRS.00005,LIMONE DISIDRATATO 100GR,PZ,PZ,1.0,19.1,1,19.1,19.1
,,,FOO.FRS.00006,ARANCIA DISIDRATATA 100GR,PZ,PZ,1.0,13.15,1,13.15,13.15
,,MONODOLC - ,,,,,,,,2.2,2.2
,,,FOO.MON.00014,ZUCCHERO ERIDIANA ZOLLETTE 1KG,KG,KG,1.0,2.7077,0.5,2.2,2.2
,,OLIO - ,,,,,,,,57.6,57.6
,,,FOO.OLI.00004,OLIO DI OLIVA TORIELLO CL 250,PZ,PZ,1.0,4.8,12,57.6,57.6
,,ORTAGGI - ,,,,,,,,3.8778,3.8778
,,,FOO.ORT.00001,MENTA FRESCA,KG,GR,1000.0,9.8864,1.1,3.8778,3.8778
,,PANE - ,,,,,,,,337.4786,337.4786
,,,FOO.PAN.00008,PANINI FARINA BIANCA GR 40,KG,GR,1000.0,4.5067,35.87,161.6492,161.6492
,,,FOO.PAN.00009,PANINI INTEGRALI GR 40,KG,GR,1000.0,4.5067,34.9,157.2794,157.2794
,,,FOO.PAN.00016,PANE GLUTEEN FREE GR 150 X 7PZ,PZ,PZ,1.0,2.65,7,18.55,18.55
,,SNACKSAL - ,,,,,,,,361.388,361.388
,,,FOO.SNA.00001,ARACHIDI SALATE 1KGX12CF,KG,KG,1.0,5.5,5,27.5,27.5
,,,FOO.SNS.00001,PATATINE PER APERITIVO,PZ,PZ,1.0,4.4127,48,220.3926,220.3926
,,,FOO.SNS.00002,TARALLI,KG,GR,1000.0,4.0042,11,39.9989,39.9989
,,,FOO.SNS.00003,OLIVE VERDI,KG,KG,1.0,6.995,10.8,73.4965,73.4965
,,SPEZIECO - ,,,,,,,,38.08,38.08
,,,FOO.SPE.00022,ACETO BALSAMICO MANICARDI CL 250,PZ,PZ,1.0,3.0,7,21.0,21.0
,,,FOO.SPE.00023,PEPE IN GRANI KG 1,KG,GR,1000.0,14.0,0.92,12.88,12.88
,,,FOO.SPE.00024,TABASCO 60GR,PZ,PZ,1.0,4.2,1,4.2,4.2
,VARIE - ,,,,,,,,,44.2,44.2
,,MONOUSO - ,,,,,,,,44.2,44.2
,,,VAR.MON.00006,BICCHIERI CARTA 10 CL SP4 1X50 PZ,CF,CF,1.0,0.8381,2,1.2,1.2
,,,VAR.MON.00022,CANNUCCE PLASTICA BASSE NERE 1CFX1000PZ,CF,CF,1.0,5.0,1,5.0,5.0
,,,VAR.MON.00033,SALVIETTINE DETERGENTI LEMON PZ 500,CT,CT,1.0,27.0,1,27.0,27.0
,,,VAR.MON.00035,GUANTI MONOUSO MISURA M CHEF,CF,CF,1.0,5.5,2,11.0,11.0
,,,,,,,,,TOTALE,3923.2667,3923.2667
