Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
POOLHTL,,,,,,,,,,262.6,262.6
,VARIE - ,,,,,,,,,262.6,262.6
,,PROPOOL - ,,,,,,,,262.6,262.6
,,,VAR.PPP.00008,CLORO LIQUIDO 20 LT,LT,LT,1.0,2.02,130,262.6,262.6
,,,,,,,,,TOTALE,262.6,262.6
