Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.GCO.00024,GELATO TREASURE BOX 1CTX18PZ,PZ,PZ,1.0,1.12,10,11.2,11.2
,,,FOO.GCO.00025,GELATO GHIACCIOLI EQUILIBRIA 1CTX30PZ,PZ,PZ,1.0,0.67,5,3.35,3.35
,,,FOO.GCO.00026,GELATO MAGNUM MANDORLE 1CTX20PZ,PZ,PZ,1.0,1.715,18,30.87,30.87
,,,FOO.GCO.00027,GELATO BIKINI NEW 1CTX20PZ,PZ,PZ,1.0,1.49,15,22.35,22.35
,,,FOO.GCO.00028,GELATO CREMINO 1CTX36PZ,PZ,PZ,1.0,1.19,15,17.85,17.85
,,,FOO.GCO.00030,GELATO COPPA RICA AMARENA 1CTX20PZ,PZ,PZ,1.0,1.64,12,19.68,19.68
,,,FOO.GCO.00032,GELATO CHUCHES NEW 1CTX20PZ,PZ,PZ,1.0,1.49,7,10.43,10.43
,,LATTICIN - ,,,,,,,,251.25,251.25
,,,FOO.LAT.00003,MOZZARELLA FIOR DI LATTE,KG,GR,1000.0,7.5,21,157.5,157.5
,,,FOO.LAT.00007,BOCCONCINI 70GR,KG,GR,1000.0,7.5,12.5,93.75,93.75
,,MONODOLC - ,,,,,,,,10.2569,10.2569
,,,FOO.MON.00008,ZUCCHERO BUSTINE ERIDIANA 10KG,KG,KG,1.0,2.7154,2.7,7.3316,7.3316
,,,FOO.MON.00009,ZUCCHERO DI CANNA BUSTINE 10KG,KG,KG,1.0,2.9253,1,2.9253,2.9253
,,ORTAGGI - ,,,,,,,,117.516,117.516
,,,FOO.ORT.00001,MENTA FRESCA,KG,GR,1000.0,9.8864,0.7,6.9205,6.9205
,,,FOO.ORT.00002,POMODORO CUORE DI BUE,KG,KG,1.0,3.0293,2.3,6.3545,6.3545
,,,FOO.ORT.00008,RUCOLA,KG,GR,1000.0,5.0,1.05,5.2639,5.2639
,,,FOO.ORT.00009,POMODORINI DATTERINI ROSSI,KG,GR,1000.0,3.2,9.8,38.0592,38.0592
,,,FOO.ORT.00010,MISTICANZA,PZ,PZ,1.0,1.211,26,31.2334,31.2334
,,,FOO.ORT.0009,INSALATA ICEBERG,PZ,PZ,1.0,1.6667,25,29.6845,29.6845
,,PANE - ,,,,,,,,159.0714,159.0714
,,,FOO.PAN.00006,"PANE FUNGHETTO 1,1KG X 22 FETTEX4CF",CF,CF,1.0,10.2,5,51.0,51.0
,,,FOO.PAN.00012,PANE PELATONE 12X12 33FETTEX6 CF,CF,CF,1.0,13.6,3,40.8,40.8
,,,FOO.PAN.00013,PANE BISCOTTATO INTEGRALE,PZ,PZ,1.0,2.2107,4,8.8426,8.8426
,,,FOO.PAN.00014,PANE FRESELLE 400 GR,PZ,PZ,1.0,2.2144,2,4.4288,4.4288
,,,FOO.PAN.00015,PANINI 100GR,KG,GR,1000.0,4.0,13.5,54.0,54.0
,,PASTICCE - ,,,,,,,,5.6668,5.6668
,,,FOO.PPP.00023,PANNA HOPLA 200 ML,LT,CL,100.0,4.0477,1.4,5.6668,5.6668
,,SCATOLAM - ,,,,,,,,217.2,217.2
,,,FOO.SCA.00018,TONNO DELFINO 870GR,PZ,PZ,1.0,14.48,15,217.2,217.2
,,SEMILDOL - ,,,,,,,,135.892,135.892
,,,FOO.SDO.00001,CORNETTO CEREALI E F. DI BOSCO 75GRX50PZ,PZ,PZ,1.0,0.612,39,23.868,23.868
,,,FOO.SDO.00002,CORNETTO GLASSATO CREMA 90GRX50PZ,PZ,PZ,1.0,0.618,5,3.09,3.09
,,,FOO.SDO.00003,CORNETTO GLASSATO CIOCCOLATO 90GRX50PZ,PZ,PZ,1.0,0.666,104,69.264,69.264
,,,FOO.SDO.00048,CORNETTO BORBONE GR 85 X PZ 50,PZ,PZ,1.0,0.598,25,14.95,14.95
,,,FOO.SDO.00050,CORNETTO GLASSATO MARMELLATA GR 90XPZ50,PZ,PZ,1.0,0.618,40,24.72,24.72
,,SEMILSAL - ,,,,,,,,332.3759,332.3759
,,,FOO.SSA.00001,"CALZONE POMODORO MOZZ 130GR  3,9KGX30PZ",PZ,PZ,30.0,0.9933,15,14.8995,14.8995
,,,FOO.SSA.00007,"ARANCINO AL SUGO 130GR 2,5KGX2CF",KG,KG,1.0,9.28,6,55.68,55.68
,,,FOO.SSA.00008,"FRITTATINA SPAGHETTI 130GR 2,5KGX2CF",KG,KG,1.0,9.28,5,46.4,46.4
,,,FOO.SSA.00015,"CROCCHE EXTRA GR 130 2X2,5 KG",KG,KG,1.0,9.42,9,84.78,84.78
,,,FOO.SSA.00020,"PIZZA MARGHERITA 1,2KGX4PZ",PZ,PZ,1.0,6.5308,20,130.6164,130.6164
,,SNACKDOL - ,,,,,,,,12.375,12.375
,,,FOO.SND.00001,RINGO CACAO 24PZ,PZ,PZ,1.0,0.6875,3,2.0625,2.0625
,,,FOO.SND.00002,RINGO VANIGLIA 24PZ,PZ,PZ,1.0,0.6875,15,10.3125,10.3125
,,SNACKSAL - ,,,,,,,,179.781,179.781
,,,FOO.SNS.00003,OLIVE VERDI,KG,KG,1.0,6.995,3,20.9813,20.9813
,,,FOO.SNS.00004,PATATINE PRINGLES ORIGINAL 12PZ,PZ,PZ,1.0,1.0988,21,23.0748,23.0748
,,,FOO.SNS.00005,PATATINE PRINGLES PAPRIKA 12PZ,PZ,PZ,1.0,1.0988,20,21.976,21.976
,,,FOO.SNS.00006,PATATINE SAN CARLO CLASSICHE 50GR X 20PZ,PZ,PZ,1.0,0.8,40,32.0,32.0
,,,FOO.SNS.00007,PATATINE FONZIES 60PZ,PZ,PZ,1.0,0.9031,2,1.8062,1.8062
,,,FOO.SNS.00008,PATATINE CIPSTER 35GR X 22PZ,PZ,PZ,1.0,0.7273,6,4.3638,4.3638
,,,FOO.SNS.00009,CROSTINI DORATI SAN CARLO 14PZ,PZ,PZ,1.0,0.9929,3,2.9787,2.9787
,,,FOO.SNS.00010,ARACHIDI SALATE 40GRX30PZ,PZ,PZ,1.0,0.7667,6,4.6002,4.6002
,,,FOO.SNS.00012,PATATINE SAN CARLO RUSTICHE 50GRX20PZ,PZ,PZ,1.0,0.8,40,32.0,32.0
,,,FOO.SNS.00013,PATATINE SAN CARLO VIVACE 50GRX20PZ,PZ,PZ,1.0,0.8,17,13.6,13.6
,,,FOO.SNS.00014,PATATINE SAN CARLO POMODORO 50GRX20PZ,PZ,PZ,1.0,0.8,28,22.4,22.4
,,SOFDRINK - ,,,,,,,,60.0,60.0
,,,BEV.FOO.00058,GRANITA ANGURIA,PZ,PZ,1.0,15.0,4,60.0,60.0
,,SPEZIECO - ,,,,,,,,98.8619,98.8619
,,,FOO.MON.00003,KETCHUP BUSTINE,CF,CF,1.0,10.383,1,10.2245,10.2245
,,,FOO.MON.00004,PEPE BUSTINE,CF,CF,1.0,10.27,1,10.27,10.27
,,,FOO.MON.00005,MAIONESE BUSTINE,CF,CF,1.0,9.1922,2,18.3844,18.3844
,,,FOO.MON.00007,ACETO BALSAMICO BUSTINE,CF,CF,1.0,14.3361,1,14.3361,14.3361
,,,FOO.SPE.00001,ACETO DI VINO BIANCO,LT,LT,1.0,0.8144,1,0.8105,0.8105
,,,FOO.SPE.00006,SALE BUSTINE,CF,CF,1.0,10.5171,1,10.5171,10.5171
,,,FOO.SPE.00008,OLIO EXTRA VERGINE BUSTINE,CF,CF,1.0,16.4537,1,16.4537,16.4537
