Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,VINOBIAN - ,,,,,,,,26.4,26.4
,,,BEV.VIN.00002,VINO BIANCO SAMMARCO 75 CL,BT,CL,0.75,3.3,8,26.4,26.4
,,VODKA - ,,,,,,,,16.48,16.48
,,,BEV.VOD.00001,VODKA ABSOLUT,LT,CL,100.0,16.7793,1,16.48,16.48
,FOOD - ,,,,,,,,,5405.1893,5405.1893
,,FORMAGG - ,,,,,,,,84.0176,84.0176
,,,FOO.FOR.00016,SCAGLIE DI GRANA BIRAGHI GR 500,KG,GR,1000.0,16.0,2.3,36.8,36.8
,,,FOO.FOR.00018,FORMAGGIO FETA CUBETTATA GR 15O,PZ,PZ,1.0,2.9727,16,47.2176,47.2176
,,FRUTTFRE - ,,,,,,,,9.0809,9.0809
,,,FOO.FRU.00002,ARANCE,KG,GR,1000.0,2.3627,0.8,1.4069,1.4069
,,,FOO.FRU.00003,LIMONI,KG,GR,1000.0,2.7427,3.5,7.674,7.674
,,GELATCON - ,,,,,,,,1680.0384,1680.0384
,,,FOO.GCO.00001,GELATO CORNETTO CLASSICO 1CTX24PZ,PZ,PZ,1.0,1.64,142,232.88,232.88
,,,FOO.GCO.00002,GELATO CORNETTO CUORE DI CIALDA 1CTX14PZ,PZ,PZ,1.0,1.7062,39,66.5431,66.5431
,,,FOO.GCO.00003,GELATO CORNETTO CHOC 'N' BALL 1CTX20PZ,PZ,PZ,1.0,1.7607,31,54.5827,54.5827
,,,FOO.GCO.00004,GELATO MAGNUM CLASSICO 1CTX20PZ,PZ,PZ,1.0,1.715,89,152.635,152.635
,,,FOO.GCO.00005,GELATO MAGNUM BIANCO 1CTX20PZ,PZ,PZ,1.0,1.715,49,84.035,84.035
,,,FOO.GCO.00006,GELATO MAGNUM INTENSE COFFEE 1CTX20PZ,PZ,PZ,1.0,1.715,6,10.29,10.29
,,,FOO.GCO.00007,GELATO MAGNUM BOMBONIERA 1CTX20PZ,PZ,PZ,1.0,2.254,32,72.128,72.128
,,,FOO.GCO.00008,GELATO MAGNUM DOUBLE CARAMEL 1CTX20PZ,PZ,PZ,1.0,1.86,41,76.26,76.26
,,,FOO.GCO.00009,GELATO MAGNUM EUPHORIA 1CTX20PZ,PZ,PZ,1.0,1.86,10,18.6,18.6
,,,FOO.GCO.00010,GELATO MAGNUM WONDER 1CTX20PZ,PZ,PZ,1.0,1.86,8,14.88,14.88
,,,FOO.GCO.00011,GELATO MAGNUM CHILL 1CTX20PZ,PZ,PZ,1.0,1.86,18,33.48,33.48
,,,FOO.GCO.00015,GELATO GOCCIOLE 1CTX25PZ,PZ,PZ,1.0,1.7152,23,39.4496,39.4496
,,,FOO.GCO.00016,GELATO CROCCANTE AMARENA 1CTX32PZ,PZ,PZ,1.0,1.19,61,72.59,72.59
,,,FOO.GCO.00017,GELATO FIOR DI FRAGOLA 1CTX36PZ,PZ,PZ,1.0,1.19,37,44.03,44.03
,,,FOO.GCO.00018,GELATO LIUK 1CTX32PZ,PZ,PZ,1.0,1.19,77,91.63,91.63
,,,FOO.GCO.00019,GELATO CUCCIOLONE MAXI 1CTX30PZ,PZ,PZ,1.0,1.49,55,81.95,81.95
,,,FOO.GCO.00020,GELATO SOLERO 1CTX25PZ,PZ,PZ,1.0,1.49,29,43.21,43.21
,,,FOO.GCO.00021,GELATO COPPA KIMBO 1CTX24PZ,PZ,PZ,1.0,1.64,10,16.4,16.4
,,,FOO.GCO.00022,GELATO CALIPPO A LIMONE 1CTX24PZ,PZ,PZ,1.0,1.49,28,41.72,41.72
,,,FOO.GCO.00023,GELATO CALIPPO COLA 1CTX24PZ,PZ,PZ,1.0,1.49,30,44.7,44.7
,,,FOO.GCO.00024,GELATO TREASURE BOX 1CTX18PZ,PZ,PZ,1.0,1.12,31,34.72,34.72
,,,FOO.GCO.00025,GELATO GHIACCIOLI EQUILIBRIA 1CTX30PZ,PZ,PZ,1.0,0.67,55,36.85,36.85
,,,FOO.GCO.00026,GELATO MAGNUM MANDORLE 1CTX20PZ,PZ,PZ,1.0,1.715,50,85.75,85.75
,,,FOO.GCO.00027,GELATO BIKINI NEW 1CTX20PZ,PZ,PZ,1.0,1.49,18,26.82,26.82
,,,FOO.GCO.00028,GELATO CREMINO 1CTX36PZ,PZ,PZ,1.0,1.19,45,53.55,53.55
,,,FOO.GCO.00030,GELATO COPPA RICA AMARENA 1CTX20PZ,PZ,PZ,1.0,1.64,1,1.64,1.64
,,,FOO.GCO.00031,GELATO SUPER TWISTER 1CTX28PZ,PZ,PZ,1.0,1.12,57,63.84,63.84
,,,FOO.GCO.00032,GELATO CHUCHES NEW 1CTX20PZ,PZ,PZ,1.0,1.49,42,62.58,62.58
,,,FOO.GCO.00033,GELATO CORNETTO TOGO 1CTX14PZ,PZ,PZ,1.0,1.715,13,22.295,22.295
,,LATTICIN - ,,,,,,,,468.75,468.75
,,,FOO.LAT.00003,MOZZARELLA FIOR DI LATTE,KG,GR,1000.0,7.5,43.25,324.375,324.375
,,,FOO.LAT.00007,BOCCONCINI 70GR,KG,GR,1000.0,7.5,19.25,144.375,144.375
,,MONODOLC - ,,,,,,,,23.7504,23.7504
,,,FOO.MON.00008,ZUCCHERO BUSTINE ERIDIANA 10KG,KG,KG,1.0,2.7154,6.3,17.2739,17.2739
,,,FOO.MON.00009,ZUCCHERO DI CANNA BUSTINE 10KG,KG,KG,1.0,2.9253,2.5,6.4765,6.4765
,,OLIO - ,,,,,,,,48.9888,48.9888
,,,FOO.OLI.00003,OLIO D'OLIVA EXTRA VERGINE LT.5,LT,LT,1.0,9.8347,5,48.9888,48.9888
,,ORTAGGI - ,,,,,,,,214.1533,214.1533
,,,FOO.ORT.00002,POMODORO CUORE DI BUE,KG,KG,1.0,3.0293,2,5.1859,5.1859
,,,FOO.ORT.00008,RUCOLA,KG,GR,1000.0,5.0,1.95,9.9013,9.9013
,,,FOO.ORT.00009,POMODORINI DATTERINI ROSSI,KG,GR,1000.0,3.2,18.5,53.485,53.485
,,,FOO.ORT.00010,MISTICANZA,PZ,PZ,1.0,1.211,58,72.4943,72.4943
,,,FOO.ORT.00016,POMODORI SORRENTO,KG,GR,1000.0,1.6366,0.6,1.3874,1.3874
,,,FOO.ORT.0009,INSALATA ICEBERG,PZ,PZ,1.0,1.6667,62,71.6994,71.6994
,,PANE - ,,,,,,,,446.2952,446.2952
,,,FOO.PAN.00006,"PANE FUNGHETTO 1,1KG X 22 FETTEX4CF",CF,CF,1.0,10.2,9,91.8,91.8
,,,FOO.PAN.00012,PANE PELATONE 12X12 33FETTEX6 CF,CF,CF,1.0,13.6,6,81.6,81.6
,,,FOO.PAN.00013,PANE BISCOTTATO INTEGRALE,PZ,PZ,1.0,2.2107,5,11.052,11.052
,,,FOO.PAN.00014,PANE FRESELLE 400 GR,PZ,PZ,1.0,2.2144,3,6.6432,6.6432
,,,FOO.PAN.00015,PANINI 100GR,KG,GR,1000.0,4.0,63.3,253.2,253.2
,,,FOO.PAN.00019,PANE FRESELLE GR 300X12PZ,PZ,PZ,1.0,1.0,2,2.0,2.0
,,PASTICCE - ,,,,,,,,11.385,11.385
,,,FOO.PPP.00023,PANNA HOPLA 200 ML,LT,CL,100.0,4.0477,2.8,11.385,11.385
,,SCATOLAM - ,,,,,,,,492.32,492.32
,,,FOO.SCA.00018,TONNO DELFINO 870GR,PZ,PZ,1.0,14.48,34,492.32,492.32
,,SEMILDOL - ,,,,,,,,287.806,287.806
,,,FOO.SDO.00001,CORNETTO CEREALI E F. DI BOSCO 75GRX50PZ,PZ,PZ,1.0,0.612,34,20.808,20.808
,,,FOO.SDO.00002,CORNETTO GLASSATO CREMA 90GRX50PZ,PZ,PZ,1.0,0.618,4,2.472,2.472
,,,FOO.SDO.00003,CORNETTO GLASSATO CIOCCOLATO 90GRX50PZ,PZ,PZ,1.0,0.666,215,143.19,143.19
,,,FOO.SDO.00048,CORNETTO BORBONE GR 85 X PZ 50,PZ,PZ,1.0,0.598,79,47.242,47.242
,,,FOO.SDO.00049,CONCHIGLIA PANNA LATTE GR 90 X PZ 60,PZ,PZ,1.0,0.6417,12,7.7004,7.7004
,,,FOO.SDO.00050,CORNETTO GLASSATO MARMELLATA GR 90XPZ50,PZ,PZ,1.0,0.618,93,57.474,57.474
,,,FOO.SDO.00051,CIAMBELLA MAXI ZUCCHERATA GR 95 X PZ 30,PZ,PZ,1.0,0.7433,12,8.9196,8.9196
,,SEMILSAL - ,,,,,,,,851.3801,851.3801
,,,FOO.SSA.00001,"CALZONE POMODORO MOZZ 130GR  3,9KGX30PZ",PZ,PZ,30.0,0.9933,60,59.5986,59.5986
,,,FOO.SSA.00007,"ARANCINO AL SUGO 130GR 2,5KGX2CF",KG,KG,1.0,9.28,18.5,171.68,171.68
,,,FOO.SSA.00008,"FRITTATINA SPAGHETTI 130GR 2,5KGX2CF",KG,KG,1.0,9.28,14,129.92,129.92
,,,FOO.SSA.00015,"CROCCHE EXTRA GR 130 2X2,5 KG",KG,KG,1.0,9.42,19,178.98,178.98
,,,FOO.SSA.00020,"PIZZA MARGHERITA 1,2KGX4PZ",PZ,PZ,1.0,6.5308,44,283.7016,283.7016
,,,FOO.SSA.00021,FOCACCIA CAPRESE 360GRX6PZ,PZ,PZ,1.0,4.5833,6,27.4999,27.4999
,,SNACKDOL - ,,,,,,,,24.47,24.47
,,,FOO.SND.00001,RINGO CACAO 24PZ,PZ,PZ,1.0,0.6875,7,4.8125,4.8125
,,,FOO.SND.00002,RINGO VANIGLIA 24PZ,PZ,PZ,1.0,0.6875,3,2.0625,2.0625
,,,FOO.SND.00003,CHUPA CHUPS 200PZ,PZ,PZ,1.0,0.0,69,17.595,17.595
,,SNACKSAL - ,,,,,,,,550.8125,550.8125
,,,FOO.SNS.00003,OLIVE VERDI,KG,KG,1.0,6.995,6,41.9014,41.9014
,,,FOO.SNS.00004,PATATINE PRINGLES ORIGINAL 12PZ,PZ,PZ,1.0,1.0988,55,65.45,65.45
,,,FOO.SNS.00005,PATATINE PRINGLES PAPRIKA 12PZ,PZ,PZ,1.0,1.0988,61,72.59,72.59
,,,FOO.SNS.00006,PATATINE SAN CARLO CLASSICHE 50GR X 20PZ,PZ,PZ,1.0,0.8,117,93.6,93.6
,,,FOO.SNS.00007,PATATINE FONZIES 60PZ,PZ,PZ,1.0,0.9031,61,55.0891,55.0891
,,,FOO.SNS.00008,PATATINE CIPSTER 35GR X 22PZ,PZ,PZ,1.0,0.7273,10,7.273,7.273
,,,FOO.SNS.00009,CROSTINI DORATI SAN CARLO 14PZ,PZ,PZ,1.0,0.9929,22,21.8434,21.8434
,,,FOO.SNS.00010,ARACHIDI SALATE 40GRX30PZ,PZ,PZ,1.0,0.7667,51,39.1017,39.1017
,,,FOO.SNS.00011,OLIVE NERE,KG,KG,1.0,7.8546,1,7.5639,7.5639
,,,FOO.SNS.00012,PATATINE SAN CARLO RUSTICHE 50GRX20PZ,PZ,PZ,1.0,0.8,98,78.4,78.4
,,,FOO.SNS.00013,PATATINE SAN CARLO VIVACE 50GRX20PZ,PZ,PZ,1.0,0.8,26,20.8,20.8
,,,FOO.SNS.00014,PATATINE SAN CARLO POMODORO 50GRX20PZ,PZ,PZ,1.0,0.8,59,47.2,47.2
,,SOFDRINK - ,,,,,,,,105.0,105.0
,,,BEV.FOO.00058,GRANITA ANGURIA,PZ,PZ,1.0,15.0,7,105.0,105.0
,,SPEZIECO - ,,,,,,,,106.9411,106.9411
,,,FOO.MON.00005,MAIONESE BUSTINE,CF,CF,1.0,9.1922,2,17.5288,17.5288
,,,FOO.SPE.00006,SALE BUSTINE,CF,CF,1.0,10.5171,1,10.5557,10.5557
,,,FOO.SPE.00008,OLIO EXTRA VERGINE BUSTINE,CF,CF,1.0,16.4537,2,32.8419,32.8419
,,,FOO.SPE.00014,MAIONESE BIFFI 875ML,PZ,PZ,1.0,5.7412,3,18.4895,18.4895
,,,FOO.SPE.00028,SALSA CAESAR SALAD 850GR,PZ,PZ,1.0,5.842,4,23.2752,23.2752
,,,FOO.SPE.00029,SALSA GRECA 500GR,PZ,PZ,1.0,2.125,2,4.25,4.25
,PULIZIA - ,,,,,,,,,51.9888,51.9888
,,DETERGEN - ,,,,,,,,40.4898,40.4898
,,,PUL.DET.00009,SGRASSATORE CHANTECLAIR 600MLX12PZ,PZ,PZ,1.0,2.503,7,14.28,14.28
,,,PUL.DET.00013,ACE CANDEGGINA 3LTX6PZ,PZ,PZ,1.0,2.2657,8,17.9886,17.9886
,,,PUL.DET.00022,SAPONE MANI PER DISPENSE TORK 100MLX6PZ,PZ,PZ,1.0,8.402,1,8.2212,8.2212
,,STRPULIZ - ,,,,,,,,11.499,11.499
,,,PUL.STR.00018,PANNO BALLERINA 3PZX15CF,CF,CF,1.0,1.2391,3,3.45,3.45
,,,PUL.STR.00019,GUANTI MARIGOLD MISURA M,CF,CF,1.0,1.15,2,2.3,2.3
,,,PUL.STR.00031,SCOPA VILEDA,PZ,PZ,1.0,2.9996,2,5.749,5.749
,VARIE - ,,,,,,,,,637.3806,637.3806
,,CANCELLE - ,,,,,,,,5.4888,5.4888
,,,VAR.CAN.00012,POST-IT 50X38MM,PZ,PZ,1.0,0.4964,1,0.4964,0.4964
,,,VAR.CAN.00023,ROTOLI CARTA 57X18 MM POS 1CFX10 PZ,PZ,PZ,0.0,0.3353,12,4.0236,4.0236
,,,VAR.CAN.00051,ROTOLI CARTA 57X35 CASSA,PZ,PZ,0.0,0.2422,4,0.9688,0.9688
,,CARTBUSA - ,,,,,,,,94.6466,94.6466
,,,VAR.CAR.00005,BUSTE SPAZZATURA 90X120 20KG,CT,CT,1.0,35.5953,2,74.381,74.381
,,,VAR.CAR.00006,CARTA IGIENICA LUCART 6PZX12CF,PZ,PZ,1.0,0.2491,48,11.8356,11.8356
,,,VAR.CAR.00015,BOBINA CARTA STRONG 800 STRAPPIX10,PZ,PZ,1.0,3.7585,2,7.623,7.623
,,,VAR.CAR.00016,BUSTE SHOPPER BIANCHE 400PZ (COLAZIONI),PZ,PZ,1.0,0.1345,6,0.807,0.807
,,MONOUSO - ,,,,,,,,518.129,518.129
,,,VAR.MON.00002,TOVAGLIOLI CARTA BIANCO 33X33(36CFX75PZ),CF,CF,1.0,0.85,32,27.2,27.2
,,,VAR.MON.00006,BICCHIERI CARTA 10 CL SP4 1X50 PZ,CF,CF,1.0,0.8381,14,11.7334,11.7334
,,,VAR.MON.00009,BICCHIERI CARTA 380ML NATURALICA 1X50PZ,CF,CF,1.0,5.5827,5,25.187,25.187
,,,VAR.MON.00010,BICCHIERI CARTA 90 ML IDEAL PARTY 1X50PZ,CF,CF,0.0,1.2235,20,19.5806,19.5806
,,,VAR.MON.00011,BICCHIERI PLASTICA KRISTAL 40CL20CFX50PZ,CF,CF,1.0,2.5,40,100.0,100.0
,,,VAR.MON.00012,BICCHIERI PLASTICA KRISTAL 10CL20CFX50PZ,CF,CF,1.0,1.8,1,1.8,1.8
,,,VAR.MON.00013,BICCHIERI PLASTICA KRISTAL 16CL30CFX100P,CF,CF,1.0,1.0,25,25.0,25.0
,,,VAR.MON.00014,BICCHIERI PLASTICA KRISTAL 25CL20CFX50PZ,CF,CF,1.0,1.7,17,28.9,28.9
,,,VAR.MON.00015,PIATTI PIANO PLASTICA BIO 28CFX50PZ,CF,CF,1.0,3.0,20,60.0,60.0
,,,VAR.MON.00017,BIS POSATE PLASTICA 1CFX100PZ,CF,CF,1.0,8.2608,3,42.5814,42.5814
,,,VAR.MON.00023,CANNUCCE PLASTICA VERDI IMBUS. 1CFX400PZ,CF,CF,1.0,11.5758,2,21.3334,21.3334
,,,VAR.MON.00024,SALVALIQUIDI RETTANGOLARI GR750 1CFX50PZ,PZ,PZ,1.0,0.22,125,27.5,27.5
,,,VAR.MON.00025,SALVALIQUIDI OVALI G1500 1CFX50PZ,PZ,PZ,1.0,0.33,163,53.79,53.79
,,,VAR.MON.00028,PALETTINA THE/CAFFE 11 CM 1CFX500PZ,CF,CF,1.0,4.5,2,9.0,9.0
,,,VAR.MON.00031,COPERCHI PER BICCHIERI CAPPUCC. 1CFX30PZ,CF,PZ,30.0,4.2,2,8.4,8.4
,,,VAR.MON.00038,TOVAGLIETTE PER VASSOI 30X40,CF,CF,1.0,6.8,1,6.8,6.8
,,,VAR.MON.00042,INSALATIERA 1200ML,PZ,PZ,1.0,0.27,43,11.61,11.61
,,,VAR.MON.00043,COPERCHI PER INSALATIERA 1200ML,PZ,PZ,1.0,0.11,93,10.23,10.23
,,,VAR.MON.00045,TOVAGLIOLI BAR 17X17 1CTX10CF,CF,CF,1.0,1.2717,2,2.5435,2.5435
,,,VAR.MON.00046,COPERCHI PER BICCHIERI CAFFE',CF,PZ,30.0,1.9,2,3.8,3.8
,,,VAR.MON.00051,INSALATIERA 750ML,PZ,PZ,1.0,0.2125,59,12.5375,12.5375
,,,VAR.MON.00052,COPERCHI PER INSALATIERA 750ML,PZ,PZ,1.0,0.1458,59,8.6022,8.6022
,,PROCUCIN - ,,,,,,,,19.1162,19.1162
,,,VAR.PCU.00003,CARTA FORNO 40X60 FOGLI,CF,CF,1.0,6.5707,1,6.5707,6.5707
,,,VAR.PRO.00001,CARTA PELLICOLA CUKI 300MT X8 ROTOLO,PZ,PZ,1.0,6.3797,2,12.5455,12.5455
,,,,,,,,,TOTALE,10276.1404,10276.1404
