Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.PST.00015,PASTA SFOGLIA LASAGNA,KG,GR,1000.0,3.5,5,17.5,17.5
,,PASTAGRA - ,,,,,,,,9.5,9.5
,,,FOO.PST.00011,PASTA SPAGHETTONI GRAGNANESI 500GR,KG,GR,1000.0,3.8,2.5,9.5,9.5
,,PASTICCE - ,,,,,,,,50.6954,50.6954
,,,FOO.PPP.00008,TUORLO D'UOVO 1LT,LT,LT,1.0,7.0,1,7.0,7.0
,,,FOO.PPP.00009,ALBUME D'UOVO 1LT,LT,LT,1.0,3.35,1,3.35,3.35
,,,FOO.PPP.00019,PANNA HOPLA 1 LT,LT,CL,100.0,3.2,1,3.2,3.2
,,,FOO.PPP.00022,MASCARPONE 500GR,KG,GR,1.0,9.6833,3,29.05,29.05
,,,FOO.PPP.00023,PANNA HOPLA 200 ML,LT,CL,100.0,4.0477,2,8.0954,8.0954
,,PESCEFRE - ,,,,,,,,1058.633,1058.633
,,,FOO.PES.00002,ASTICI,KG,KG,1.0,44.0,2.15,94.6,94.6
,,,FOO.PES.00008,COZZE ITALIA,KG,GR,1000.0,3.5,12.6,44.1,44.1
,,,FOO.PES.00009,VONGOLE ITALIA,KG,GR,1000.0,19.5,15.4,298.1552,298.1552
,,,FOO.PES.00011,FASOLARE,KG,GR,1000.0,11.0183,8.85,97.5118,97.5118
,,,FOO.PES.00013,ALICI LOCALI,KG,GR,1000.0,7.7284,6.2,47.916,47.916
,,,FOO.PES.00014,SPIGOLA  A,KG,GR,1000.0,22.5558,19.7,444.35,444.35
,,,FOO.PES.00015,TONNO FILETTO PINNA GIALLA SV,KG,GR,1000.0,20.0,1.6,32.0,32.0
,,PESCESUR - ,,,,,,,,467.0372,467.0372
,,,FOO.PES.00004,POLPO T5 MAROCCO GELO,KG,GR,1000.0,13.1174,2.8,36.7287,36.7287
,,,FOO.PES.00005,SEPPIA PULITA 1/2 GELO,KG,GR,1000.0,9.2578,19,175.8976,175.8976
