Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.PAN.00012,PANE PELATONE 12X12 33FETTEX6 CF,CF,CF,1.0,13.6,4,54.4,54.4
,,,FOO.PAN.00013,PANE BISCOTTATO INTEGRALE,PZ,PZ,1.0,2.2107,1,2.2104,2.2104
,,,FOO.PAN.00020,PANINI BUN PER HAMBURGHER 230GR,KG,GR,1000.0,7.6421,5.3,41.6657,41.6657
,,PASTAFRE - ,,,,,,,,165.084,165.084
,,,FOO.PSF.00001,SCIALATIELLI ARTIGIANALI GELO,KG,GR,1000.0,3.6,12.19,43.884,43.884
,,,FOO.PSF.00002,GNOCCHI DI PATATE ARTIGIANALI GELO,KG,GR,1000.0,2.8,16.5,46.2,46.2
,,,FOO.PSF.00003,RAVIOLI CAPRESI ARTIGIANALI GELO,KG,GR,1000.0,7.5,10,75.0,75.0
,,PASTAGRA - ,,,,,,,,36.152,36.152
,,,FOO.PST.00008,PASTA SPAGHETTI GLUTEN FREE,KG,KG,1.0,5.6656,0.5,2.6934,2.6934
,,,FOO.PST.00011,PASTA SPAGHETTONI GRAGNANESI 500GR,KG,GR,1000.0,3.8,7.5,28.5,28.5
,,,FOO.PST.00012,PASTA MEZZE MANICHE RIGATE 500GR,KG,GR,1000.0,3.3603,1.5,3.9686,3.9686
,,,FOO.PST.00013,PASTA LINGUINE 500GR,KG,GR,1000.0,1.98,0.5,0.99,0.99
,,PASTICCE - ,,,,,,,,86.5628,86.5628
,,,FOO.PPP.00008,TUORLO D'UOVO 1LT,LT,LT,1.0,7.0,2,14.1378,14.1378
,,,FOO.PPP.00019,PANNA HOPLA 1 LT,LT,CL,100.0,3.2,2.5,8.0,8.0
,,,FOO.PPP.00021,SAVOIARDI GR 300,PZ,PZ,1.0,1.8,20,36.0,36.0
,,,FOO.PPP.00022,MASCARPONE 500GR,KG,GR,1.0,9.6833,3,28.425,28.425
,,PESCEFRE - ,,,,,,,,1974.3266,1974.3266
,,,FOO.PES.00002,ASTICI,KG,KG,1.0,44.0,1,30.0,30.0
,,,FOO.PES.00008,COZZE ITALIA,KG,GR,1000.0,3.5,35.85,125.4752,125.4752
,,,FOO.PES.00009,VONGOLE ITALIA,KG,GR,1000.0,19.5,34.85,619.5918,619.5918
,,,FOO.PES.00011,FASOLARE,KG,GR,1000.0,11.0183,12.85,141.35,141.35
,,,FOO.PES.00013,ALICI LOCALI,KG,GR,1000.0,7.7284,13.1,97.7421,97.7421
,,,FOO.PES.00014,SPIGOLA  A,KG,GR,1000.0,22.5558,25.1,760.3255,760.3255
,,,FOO.PES.00015,TONNO FILETTO PINNA GIALLA SV,KG,GR,1000.0,20.0,8.147,147.842,147.842
,,,FOO.PES.00023,PAGELLO,KG,GR,1000.0,40.0,1.3,52.0,52.0
,,PESCESUR - ,,,,,,,,1544.1519,1544.1519
,,,FOO.PES.00004,POLPO T5 MAROCCO GELO,KG,GR,1000.0,13.1174,22,301.2881,301.2881
,,,FOO.PES.00005,SEPPIA PULITA 1/2 GELO,KG,GR,1000.0,9.2578,41.5,352.8225,352.8225
,,,FOO.PES.00007,MAZZANCOLLE 40/60 KG 1,KG,GR,1000.0,10.5,1,10.5,10.5
,,,FOO.PES.00012,CALAMARI PULITI U5 IQF,KG,GR,1000.0,12.1796,35.5,372.7224,372.7224
,,,FOO.PES.00016,SALMONE AFFUMICATO GELO,KG,GR,1000.0,33.5247,2.8,82.0671,82.0671
,,,FOO.PES.00017,MAZZANCOLLE 50/60 KG 2,KG,GR,1000.0,6.4074,16.5,105.7223,105.7223
,,,FOO.PES.00018,POLIPETTI 20/40,KG,GR,1000.0,6.6339,3.6,24.3405,24.3405
,,,FOO.PES.00019,POLPO TENTACOLI COTTI 70/120,KG,GR,1000.0,10.0858,17,294.689,294.689
,,RISO - ,,,,,,,,130.2945,130.2945
,,,FOO.RIS.00001,RISO BASMATI,KG,GR,1000.0,3.9,6,23.4,23.4
,,,FOO.RIS.00002,RISO ARBORIO,KG,GR,1000.0,2.1895,10,21.8945,21.8945
,,,FOO.RIS.0003,RISO CARNAROLI CASCINA SAN MAGLIOLO,KG,GR,1000.0,5.0,17,85.0,85.0
,,SALUMI - ,,,,,,,,284.0877,284.0877
,,,FOO.SAL.00007,PROSCIUTTO CRUDO DOLCE CUORE,KG,GR,1000.0,9.7825,12.22,169.6568,169.6568
,,,FOO.SAL.00009,BRESAOLA,KG,GR,1000.0,27.1163,4.22,114.4309,114.4309
,,SCATOLAM - ,,,,,,,,200.7999,200.7999
,,,FOO.SCA.00002,MAIS IN SCATOLA 326GRX24PZ,PZ,PZ,1.0,1.1372,4,5.8598,5.8598
