Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,PASTAFRE - ,,,,,,,,130.134,130.134
,,,FOO.PSF.00001,SCIALATIELLI ARTIGIANALI GELO,KG,GR,1000.0,3.6,7.94,28.584,28.584
,,,FOO.PSF.00002,GNOCCHI DI PATATE ARTIGIANALI GELO,KG,GR,1000.0,2.8,13.5,37.8,37.8
,,,FOO.PSF.00003,RAVIOLI CAPRESI ARTIGIANALI GELO,KG,GR,1000.0,7.5,8.5,63.75,63.75
,,PASTAGRA - ,,,,,,,,53.5379,53.5379
,,,FOO.PST.00009,PASTA RIGATONI GLUTEN FREE,KG,KG,1.0,5.4493,0.5,2.7247,2.7247
,,,FOO.PST.00011,PASTA SPAGHETTONI GRAGNANESI 500GR,KG,GR,1000.0,3.8,6.5,24.7,24.7
,,,FOO.PST.00012,PASTA MEZZE MANICHE RIGATE 500GR,KG,GR,1000.0,3.3603,8,25.1232,25.1232
,,,FOO.PST.00013,PASTA LINGUINE 500GR,KG,GR,1000.0,1.98,0.5,0.99,0.99
,,PASTICCE - ,,,,,,,,58.2939,58.2939
,,,FOO.PPA.00010,TARGHETTA CIOCCOLATO,PZ,PZ,1.0,5.0,1,5.0,5.0
,,,FOO.PPP.00008,TUORLO D'UOVO 1LT,LT,LT,1.0,7.0,2,14.0689,14.0689
,,,FOO.PPP.00009,ALBUME D'UOVO 1LT,LT,LT,1.0,3.35,1,3.8,3.8
,,,FOO.PPP.00019,PANNA HOPLA 1 LT,LT,CL,100.0,3.2,2,6.4,6.4
,,,FOO.PPP.00022,MASCARPONE 500GR,KG,GR,1.0,9.6833,3,29.025,29.025
,,PESCEFRE - ,,,,,,,,1410.1337,1410.1337
,,,FOO.PES.00008,COZZE ITALIA,KG,GR,1000.0,3.5,18.55,64.925,64.925
,,,FOO.PES.00009,VONGOLE ITALIA,KG,GR,1000.0,19.5,19.95,367.631,367.631
,,,FOO.PES.00011,FASOLARE,KG,GR,1000.0,11.0183,7.8,86.5883,86.5883
,,,FOO.PES.00013,ALICI LOCALI,KG,GR,1000.0,7.7284,3.6,27.034,27.034
,,,FOO.PES.00014,SPIGOLA  A,KG,GR,1000.0,22.5558,26.2,687.9554,687.9554
,,,FOO.PES.00015,TONNO FILETTO PINNA GIALLA SV,KG,GR,1000.0,20.0,8.8,176.0,176.0
,,PESCESUR - ,,,,,,,,753.7014,753.7014
,,,FOO.PES.00004,POLPO T5 MAROCCO GELO,KG,GR,1000.0,13.1174,8.8,115.433,115.433
,,,FOO.PES.00005,SEPPIA PULITA 1/2 GELO,KG,GR,1000.0,9.2578,12.5,112.855,112.855
,,,FOO.PES.00007,MAZZANCOLLE 40/60 KG 1,KG,GR,1000.0,10.5,2,21.0,21.0
,,,FOO.PES.00012,CALAMARI PULITI U5 IQF,KG,GR,1000.0,12.1796,19,223.3821,223.3821
,,,FOO.PES.00016,SALMONE AFFUMICATO GELO,KG,GR,1000.0,33.5247,1.1,36.8772,36.8772
,,,FOO.PES.00017,MAZZANCOLLE 50/60 KG 2,KG,GR,1000.0,6.4074,1.5,9.6111,9.6111
,,,FOO.PES.00018,POLIPETTI 20/40,KG,GR,1000.0,6.6339,11.2,74.3001,74.3001
,,,FOO.PES.00019,POLPO TENTACOLI COTTI 70/120,KG,GR,1000.0,10.0858,4.5,88.8429,88.8429
,,,FOO.PES.00022,MAZZANCOLLE 40/50 KG 2,KG,GR,1000.0,6.6,4,26.4,26.4
,,,FOO.PSU.00003,TENTACOLI DI POLPO 100/150,KG,GR,1000.0,30.0,1.5,45.0,45.0
,,RISO - ,,,,,,,,64.695,64.695
,,,FOO.RIS.00001,RISO BASMATI,KG,GR,1000.0,3.9,2,7.8,7.8
,,,FOO.RIS.00002,RISO ARBORIO,KG,GR,1000.0,2.1895,10,21.895,21.895
,,,FOO.RIS.0003,RISO CARNAROLI CASCINA SAN MAGLIOLO,KG,GR,1000.0,5.0,7,35.0,35.0
,,SALUMI - ,,,,,,,,120.0004,120.0004
