Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.PSF.00002,GNOCCHI DI PATATE ARTIGIANALI GELO,KG,GR,1000.0,2.8,12.51,35.028,35.028
,,,FOO.PSF.00003,RAVIOLI CAPRESI ARTIGIANALI GELO,KG,GR,1000.0,7.5,14.79,110.925,110.925
,,PASTAGRA - ,,,,,,,,20.3363,20.3363
,,,FOO.PST.00008,PASTA SPAGHETTI GLUTEN FREE,KG,KG,1.0,5.6656,1,4.51,4.51
,,,FOO.PST.00009,PASTA RIGATONI GLUTEN FREE,KG,KG,1.0,5.4493,1.2,5.412,5.412
,,,FOO.PST.00011,PASTA SPAGHETTONI GRAGNANESI 500GR,KG,GR,1000.0,3.8,1,3.8,3.8
,,,FOO.PST.00012,PASTA MEZZE MANICHE RIGATE 500GR,KG,GR,1000.0,3.3603,2.5,6.6143,6.6143
,,PASTICCE - ,,,,,,,,62.73,62.73
,,,FOO.PPP.00008,TUORLO D'UOVO 1LT,LT,LT,1.0,7.0,3,21.93,21.93
,,,FOO.PPP.00019,PANNA HOPLA 1 LT,LT,CL,100.0,3.2,1,3.2,3.2
,,,FOO.PPP.00022,MASCARPONE 500GR,KG,GR,1.0,9.6833,4,37.6,37.6
,,PESCEFRE - ,,,,,,,,1307.7453,1307.7453
,,,FOO.PES.00008,COZZE ITALIA,KG,GR,1000.0,3.5,22.56,78.9758,78.9758
,,,FOO.PES.00009,VONGOLE ITALIA,KG,GR,1000.0,19.5,25.01,446.2669,446.2669
,,,FOO.PES.00010,CANNOLICCHI FRANCIA/OLANDA,KG,GR,1000.0,12.0,1.71,20.52,20.52
,,,FOO.PES.00011,FASOLARE,KG,GR,1000.0,11.0183,15.82,174.02,174.02
,,,FOO.PES.00013,ALICI LOCALI,KG,GR,1000.0,7.7284,8.22,60.9005,60.9005
,,,FOO.PES.00014,SPIGOLA  A,KG,GR,1000.0,22.5558,14.03,389.1629,389.1629
,,,FOO.PES.00015,TONNO FILETTO PINNA GIALLA SV,KG,GR,1000.0,20.0,7.698,137.8992,137.8992
,,PESCESUR - ,,,,,,,,450.9426,450.9426
,,,FOO.PES.00004,POLPO T5 MAROCCO GELO,KG,GR,1000.0,13.1174,6.29,81.77,81.77
,,,FOO.PES.00005,SEPPIA PULITA 1/2 GELO,KG,GR,1000.0,9.2578,22.56,190.5703,190.5703
,,,FOO.PES.00006,MAZZANCOLLE 80/100 KG 1,KG,GR,1000.0,6.8,1,6.8,6.8
,,,FOO.PES.00007,MAZZANCOLLE 40/60 KG 1,KG,GR,1000.0,10.5,3,31.5,31.5
,,,FOO.PES.00012,CALAMARI PULITI U5 IQF,KG,GR,1000.0,12.1796,11.03,114.2623,114.2623
,,,FOO.PES.00016,SALMONE AFFUMICATO GELO,KG,GR,1000.0,33.5247,0.8,26.04,26.04
,,SALUMI - ,,,,,,,,276.3346,276.3346
,,,FOO.SAL.00007,PROSCIUTTO CRUDO DOLCE CUORE,KG,GR,1000.0,9.7825,11.4,153.9,153.9
,,,FOO.SAL.00009,BRESAOLA,KG,GR,1000.0,27.1163,4.5,122.4346,122.4346
,,SCATOLAM - ,,,,,,,,124.4049,124.4049
,,,FOO.SCA.00006,PASSATA DI POMODORO POMILIA 700GRX12,PZ,PZ,1.0,1.1271,24,27.051,27.051
,,,FOO.SCA.00015,"PELATI 2,5KG",PZ,PZ,1.0,1.5428,29,77.3339,77.3339
,,,FOO.SCA.00016,POMODORINI DATTERINI PIENNOLO,KG,GR,1000.0,5.8857,3.85,20.02,20.02
,,SEMILSAL - ,,,,,,,,208.9998,208.9998
,,,FOO.SSA.00010,FRITTO MISTO 6KG,KG,KG,1.0,7.179,27,154.6471,154.6471
,,,FOO.SSA.00016,"PATATE SURGELATE STICK 2,5KG X 4PZ",KG,GR,1000.0,2.1822,18.42,38.7527,38.7527
,,,FOO.SSA.00019,"PATATE DIPPERS 2,5 KG X 4 PZ",KG,GR,1000.0,2.8698,2.5,6.8,6.8
,,,FOO.SSA.00020,"PIZZA MARGHERITA 1,2KGX4PZ",PZ,PZ,1.0,6.5308,2,8.8,8.8
,,SPEZIECO - ,,,,,,,,8.2391,8.2391
,,,FOO.SPE.00010,SALE FINO 1KG,KG,KG,1.0,0.3942,6,1.89,1.89
,,,FOO.SPE.00017,SALE GROSSO 1KG,KG,KG,1.0,0.3974,2.56,0.8064,0.8064
,,,FOO.SPE.00028,SALSA CAESAR SALAD 850GR,PZ,PZ,1.0,5.842,1,5.5427,5.5427
,,VERDURA - ,,,,,,,,39.8237,39.8237
,,,FOO.VER.00001,CIPOLLA,KG,KG,1.0,1.5472,3.67,5.8034,5.8034
,,,FOO.VER.00002,AGLIO,KG,KG,1.0,2.9773,4.06,22.7703,22.7703
,,,FOO.VER.00003,CIPOLLA ROSSA DI TROPEA,KG,KG,1.0,2.5,4.5,11.25,11.25
,PULIZIA - ,,,,,,,,,272.5346,272.5346
,,DETERGEN - ,,,,,,,,192.5687,192.5687
,,,PUL.DET.00031,DETERGENTE PIATTI VIC LEMON 5KGX4PZ,PZ,PZ,1.0,4.5989,1,2.9411,2.9411
,,,PUL.DET.00039,DETERGENTE PIATTI SVELTO 10KG,PZ,PZ,0.0,14.7262,3,44.1776,44.1776
,,,PUL.DET.00046,DETERSIVO LAVAST. TOPMATIC ECOLAB 25LT,PZ,PZ,1.0,145.45,1,145.45,145.45
,,STRPULIZ - ,,,,,,,,79.9659,79.9659
,,,PUL.STR.00013,SPUGNE SCOTCH-BRITE 3PZ X 40 CF,CF,CF,1.0,0.9905,1,0.289,0.289
,,,PUL.STR.00016,GUANTI MONOUSO 100PZ MISURA L,CF,CF,1.0,3.4091,1,3.4091,3.4091
