Reparto,Classe,Categoria,Codice,Descrizione,U.M.A.,U.M.C.,Coeff Conv,Euro Medio,Quantita,Primo Per.,Sec. Per.
,,,FOO.PAN.00005,PANGRATTATO MULINO BIANCO 400GR,PZ,PZ,1.0,1.1775,9,9.9747,9.9747
,,,FOO.PAN.00006,"PANE FUNGHETTO 1,1KG X 22 FETTEX4CF",CF,CF,1.0,10.2,1,10.2,10.2
,,,FOO.PAN.00012,PANE PELATONE 12X12 33FETTEX6 CF,CF,CF,1.0,13.6,5,68.0,68.0
,,,FOO.PAN.00013,PANE BISCOTTATO INTEGRALE,PZ,PZ,1.0,2.2107,1,2.2106,2.2106
,,,FOO.PAN.00020,PANINI BUN PER HAMBURGHER 230GR,KG,GR,1000.0,7.6421,6.7,60.3,60.3
,,PASTAFRE - ,,,,,,,,208.949,208.949
,,,FOO.PSF.00001,SCIALATIELLI ARTIGIANALI GELO,KG,GR,1000.0,3.6,17.59,63.324,63.324
,,,FOO.PSF.00002,GNOCCHI DI PATATE ARTIGIANALI GELO,KG,GR,1000.0,2.8,15.5,43.4,43.4
,,,FOO.PSF.00003,RAVIOLI CAPRESI ARTIGIANALI GELO,KG,GR,1000.0,7.5,13.63,102.225,102.225
,,PASTAGRA - ,,,,,,,,43.8195,43.8195
,,,FOO.PST.00008,PASTA SPAGHETTI GLUTEN FREE,KG,KG,1.0,5.6656,0.5,2.6933,2.6933
,,,FOO.PST.00009,PASTA RIGATONI GLUTEN FREE,KG,KG,1.0,5.4493,0.3,1.6348,1.6348
,,,FOO.PST.00011,PASTA SPAGHETTONI GRAGNANESI 500GR,KG,GR,1000.0,3.8,9,34.2,34.2
,,,FOO.PST.00012,PASTA MEZZE MANICHE RIGATE 500GR,KG,GR,1000.0,3.3603,2,5.2914,5.2914
,,PASTICCE - ,,,,,,,,120.2533,120.2533
,,,FOO.PPP.00008,TUORLO D'UOVO 1LT,LT,LT,1.0,7.0,8,57.6533,57.6533
,,,FOO.PPP.00019,PANNA HOPLA 1 LT,LT,CL,100.0,3.2,1.5,4.8,4.8
,,,FOO.PPP.00021,SAVOIARDI GR 300,PZ,PZ,1.0,1.8,6,10.8,10.8
,,,FOO.PPP.00022,MASCARPONE 500GR,KG,GR,1.0,9.6833,5,47.0,47.0
,,PESCEFRE - ,,,,,,,,1664.7457,1664.7457
,,,FOO.PES.00008,COZZE ITALIA,KG,GR,1000.0,3.5,36.65,128.2773,128.2773
,,,FOO.PES.00009,VONGOLE ITALIA,KG,GR,1000.0,19.5,30.17,528.5591,528.5591
,,,FOO.PES.00011,FASOLARE,KG,GR,1000.0,11.0183,21.67,238.37,238.37
,,,FOO.PES.00013,ALICI LOCALI,KG,GR,1000.0,7.7284,11.13,84.6622,84.6622
